This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a faulty agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Faulty'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 50, 'desired_state': array([[0, 0],
       [3, 5],
       [1, 4],
       [5, 5],
       [5, 2]]), 'initial_state': array([[2, 4],
       [3, 4],
       [3, 2],
       [2, 4],
       [3, 1]])}
| Episode: 0 | Est. returns: 0.5298295021057129 | Returns: [-4.23814184 -5.4446842  -5.25420155 -5.43655112 -2.89117187] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6106 | Est. returns: -2.117547333240509 | Returns: [-0.1        -1.95054518 -1.94326228 -3.80369338 -1.78332335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6107 | Est. returns: -2.301705062389374 | Returns: [ 0.         -1.19898679 -1.91489769 -5.29701673 -2.63527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6108 | Est. returns: -1.8100470900535583 | Returns: [-2.69755153 -1.62895614 -1.03197578 -4.49211673 -1.39541   ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6109 | Est. returns: -1.5228601396083832 | Returns: [-0.371      -0.1        -1.77584669 -3.16775206 -2.04684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6110 | Est. returns: -2.4123169779777527 | Returns: [-0.29       -1.78332335 -1.08965729 -1.85684669 -2.63527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6111 | Est. returns: -2.4434783458709717 | Returns: [-2.57634967 -2.95981569 -2.7927112  -5.83154007 -3.13722104] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6112 | Est. returns: -2.22169828414917 | Returns: [-0.9049     -1.61125397 -2.97920081 -2.51453356 -3.85067092] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6113 | Est. returns: -3.7171363830566406 | Returns: [-1.65242761 -2.63520108 -2.81033733 -5.29728573 -3.19627004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6114 | Est. returns: -2.349865436553955 | Returns: [-3.4867844  -1.52974491 -1.78367769 -2.85398063 -1.45965542] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6115 | Est. returns: -2.808249354362488 | Returns: [-1.03712061 -2.65020123 -1.92073782 -2.81564669 -2.96601398] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6116 | Est. returns: -2.281975030899048 | Returns: [ 0.         -2.55020964 -2.29940649 -4.41270584 -2.34441286] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6117 | Est. returns: -2.1291333436965942 | Returns: [-0.1        -1.32526718 -2.95230649 -3.4029611  -1.67432335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6118 | Est. returns: -1.961205244064331 | Returns: [-1.0748721  -0.76114729 -1.66718997 -1.53452787 -1.2821123 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6119 | Est. returns: -2.089520752429962 | Returns: [-2.6382254  -1.27283956 -1.0685598  -1.46996405 -2.66174669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6120 | Est. returns: -1.8980064392089844 | Returns: [-0.44825205 -1.01869404 -1.74928769 -2.21784669 -2.31784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6121 | Est. returns: -2.6350452303886414 | Returns: [-3.88859656 -0.081      -1.47997933 -5.32243539 -1.782969  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6122 | Est. returns: -1.6880320608615875 | Returns: [-1.972969   -1.42942335 -1.39320464 -1.84684669 -2.04684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6123 | Est. returns: -2.538415849208832 | Returns: [-1.373459   -2.48586669 -1.34557413 -2.11784669 -2.01823348] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6124 | Est. returns: -2.197339653968811 | Returns: [-0.9049     -2.60702708 -1.78367769 -2.65427004 -3.51369338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6125 | Est. returns: -2.003990799188614 | Returns: [-1.31441    -1.33974491 -1.06566379 -5.29701673 -0.89276735] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6126 | Est. returns: -2.331043303012848 | Returns: [-1.3458721  -1.40332335 -1.48127596 -4.81457671 -2.01042513] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6127 | Est. returns: -2.5921512842178345 | Returns: [-1.21441    -2.04666439 -1.98116688 -2.87125669 -2.15170157] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6128 | Est. returns: -2.240735948085785 | Returns: [-4.60685314 -1.78332335 -2.1307239  -5.7136954  -1.75094843] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6129 | Est. returns: -2.194606363773346 | Returns: [-2.81281975 -0.72472536 -1.32833669 -4.07469338 -0.92452335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6130 | Est. returns: -1.7958723306655884 | Returns: [-0.939559   -0.12851798 -1.60485058 -0.60742335 -1.46047299] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6131 | Est. returns: -1.3370480239391327 | Returns: [-2.00317792 -1.75684669 -1.56684669 -3.41369338 -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6132 | Est. returns: -1.8767397999763489 | Returns: [-0.1        -2.28139235 -2.7126873  -2.70088004 -1.89833281] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6133 | Est. returns: -1.7633547186851501 | Returns: [-0.1        -1.14733281 -1.57584669 -0.9778     -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6134 | Est. returns: -1.971390426158905 | Returns: [-1.75924621 -0.89074383 -1.67494669 -2.70856468 -1.96836602] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6135 | Est. returns: -2.429955244064331 | Returns: [-1.4856521  -1.06842335 -2.40099841 -0.78986435 -1.02361851] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6136 | Est. returns: -1.7699941098690033 | Returns: [-0.10409195 -1.78332335 -1.50779769 -3.61369338 -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6137 | Est. returns: -1.4411657750606537 | Returns: [-0.03911932 -1.10397321 -1.07065729 -1.51294669 -3.26140219] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6138 | Est. returns: -1.895037978887558 | Returns: [-1.96494279 -2.31576004 -1.66684669 -1.78332335 -2.59802133] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6139 | Est. returns: -2.3243863582611084 | Returns: [-0.9049     -3.05682709 -1.65684669 -1.92974669 -2.13098689] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6140 | Est. returns: -1.4804048240184784 | Returns: [-1.70704549 -0.468559   -1.55183723 -3.84243543 -0.19223394] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6141 | Est. returns: -2.014942318201065 | Returns: [-0.48765661 -2.36567638 -1.59394669 -5.87839597 -2.39137004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6142 | Est. returns: -2.3600029349327087 | Returns: [-3.21113645 -1.76338079 -2.02733298 -4.38384904 -2.09283335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6143 | Est. returns: -2.6606916785240173 | Returns: [-2.74893826 -1.11877003 -1.65655219 -4.21823904 -1.64965542] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6144 | Est. returns: -2.278511941432953 | Returns: [-0.561      -1.47113025 -3.25324395 -3.27661447 -1.46622798] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6145 | Est. returns: -2.3293249011039734 | Returns: [-0.561      -1.62232513 -2.08099459 -1.93722335 -1.32232335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6146 | Est. returns: -2.2430646419525146 | Returns: [-1.5076031  -0.97842335 -1.81318769 -3.80369338 -1.69599381] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6147 | Est. returns: -2.262296736240387 | Returns: [-2.60734518 -1.43334019 -1.7824799  -1.05942335 -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6148 | Est. returns: -2.696514904499054 | Returns: [-1.363459   -1.91953641 -1.34209381 -2.75139235 -3.22451299] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6149 | Est. returns: -3.4341635704040527 | Returns: [-4.08283043 -0.94323394 -1.94204812 -4.08970285 -2.93274669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6150 | Est. returns: -2.4370720982551575 | Returns: [-0.4439     -1.66579457 -1.75684669 -1.0049     -2.35271453] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6151 | Est. returns: -1.979729413986206 | Returns: [-2.38327378 -2.47640181 -3.27595456 -2.54437947 -1.91974669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6152 | Est. returns: -2.3892475366592407 | Returns: [-1.6764553  -1.07842335 -2.22487633 -1.74928769 -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6153 | Est. returns: -1.6414144933223724 | Returns: [-3.34753476 -1.47429119 -1.25417362 -3.74079517 -0.89510053] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6154 | Est. returns: -2.2460684180259705 | Returns: [-0.4439     -1.08364311 -2.19180429 -5.83154007 -2.33822594] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6155 | Est. returns: -1.7407967746257782 | Returns: [-0.812459   -2.3884262  -2.81811259 -1.51526718 -2.31269053] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6156 | Est. returns: -2.901820957660675 | Returns: [-3.2485984  -1.17074383 -2.72663215 -4.23126385 -2.73527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6157 | Est. returns: -1.8151368498802185 | Returns: [-1.11017846 -0.87842335 -1.65684669 -2.31784669 -2.82412708] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6158 | Est. returns: -2.9195560216903687 | Returns: [-2.12079489 -1.0390441  -3.03675569 -1.69383335 -0.96842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6159 | Est. returns: -3.079750955104828 | Returns: [-2.40801716 -2.08139235 -2.10455491 -5.38350821 -2.52913676] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6160 | Est. returns: -1.777088075876236 | Returns: [-1.149069   -1.85979391 -2.06983543 -5.10181138 -2.44250569] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6161 | Est. returns: -1.8095130324363708 | Returns: [-1.31441    -1.8774358  -1.44778008 -5.02664007 -3.19627004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6162 | Est. returns: -4.069166660308838 | Returns: [-3.87887709 -2.59420675 -3.15436565 -4.68620207 -3.27397186] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6163 | Est. returns: -2.4908902049064636 | Returns: [-2.10510234 -1.69653388 -2.6169948  -1.01716539 -3.21627182] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6164 | Est. returns: -2.232134222984314 | Returns: [ 0.         -0.66214295 -1.86282319 -2.7666511  -3.19627004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6165 | Est. returns: -2.6856717467308044 | Returns: [-4.92102116 -0.72530577 -2.49150259 -3.80369338 -2.30784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6166 | Est. returns: -2.5664801597595215 | Returns: [-0.1        -1.31441    -2.46453865 -1.57584669 -3.54017004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6167 | Est. returns: -2.6391122341156006 | Returns: [-2.19369489 -3.13455021 -1.70332513 -4.13374238 -1.91589569] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6168 | Est. returns: -3.0559462904930115 | Returns: [-3.03860566 -1.20730958 -1.71833669 -5.29701673 -3.58321676] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6169 | Est. returns: -1.8550070226192474 | Returns: [-1.8361131  -1.88332335 -1.41855124 -2.69026467 -1.07842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6170 | Est. returns: -2.6649417877197266 | Returns: [ 0.         -3.28783632 -3.91462029 -2.8856492  -2.8129226 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6171 | Est. returns: -2.6774558424949646 | Returns: [-2.50160046 -0.95474698 -2.04907133 -5.15809827 -3.74968004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6172 | Est. returns: -1.7329602539539337 | Returns: [-0.661      -0.64672025 -1.63965718 -0.561      -1.0049    ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6173 | Est. returns: -3.0719867944717407 | Returns: [-3.60822184 -0.995169   -3.5016157  -2.11784669 -3.63017004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6174 | Est. returns: -1.9296742677688599 | Returns: [-0.29924295 -0.66997698 -1.88608769 -1.2296813  -3.24269338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6175 | Est. returns: -2.148233115673065 | Returns: [-1.473459   -1.78686562 -1.1873139  -2.20784281 -1.43942335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6176 | Est. returns: -1.9356880486011505 | Returns: [-3.15088429 -2.0736088  -2.07966351 -2.48027689 -3.62320775] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6177 | Est. returns: -2.024720072746277 | Returns: [-0.01350852 -2.66174669 -1.83980596 -2.31784669 -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6178 | Est. returns: -1.8753758072853088 | Returns: [-1.373459   -2.66174669 -1.16371161 -4.39211673 -1.01716539] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6179 | Est. returns: -2.410530149936676 | Returns: [-2.57599366 -3.70198962 -1.6528285  -3.77348576 -2.82491569] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6180 | Est. returns: -1.4581068754196167 | Returns: [-0.6339      0.         -1.43016909 -2.31784669 -1.44795614] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6181 | Est. returns: -2.483806550502777 | Returns: [-1.782969   -2.44527004 -1.58367769 -3.54017004 -3.61369338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6182 | Est. returns: -1.7420814633369446 | Returns: [-0.27002752 -1.85684669 -2.07033007 -2.09204185 -0.38039032] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6183 | Est. returns: -3.054999589920044 | Returns: [-3.68095554 -4.49054265 -2.96440603 -4.44745968 -2.4040813 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6184 | Est. returns: -2.0436309576034546 | Returns: [-1.6461131  -3.53847353 -2.24166011 -0.561      -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 6185 | Est. returns: -2.171317219734192 | Returns: [-0.1        -2.53527004 -1.86895574 -1.16842335 -3.61369338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
